-1.050000000000000000000E+03	2.201892535000000000000E-03	1.726697744000000000000E-03	2.640308259000000000000E-02	1.982295975000000000000E-02	1.032598376000000000000E-01	2.621225116000000000000E-01	2.889990623000000000000E+01	2.889992546000000000000E+01	2.021672834000000000000E-08	7.353842360000000000000E-09	1.359291639000000000000E-08	2.126342774000000000000E-09	3.035576884000000000000E-14	5.129974794000000000000E-15	6.830619092000000000000E+00	2.881446540000000000000E-01	3.496000000000000000000E+01	3.452000000000000000000E+01	-1.260000000000000000000E+02	-6.520000000000000000000E+01
-1.150000000000000000000E+03	2.261795188000000000000E-03	1.744131181000000000000E-03	2.713141311000000000000E-02	2.007386446000000000000E-02	1.045233765000000000000E-01	2.594787972000000000000E-01	2.889990769000000000000E+01	2.889992539000000000000E+01	1.722086218000000000000E-08	6.405630757000000000000E-09	1.096551657000000000000E-08	1.813277030000000000000E-09	2.511003129000000000000E-14	4.466772518000000000000E-15	6.191599955000000000000E+00	3.067746657000000000000E-01	3.491000000000000000000E+01	3.452000000000000000000E+01	-1.345000000000000000000E+02	-6.702000000000000000000E+01
-1.250000000000000000000E+03	2.309366459000000000000E-03	1.760253298000000000000E-03	2.770759251000000000000E-02	2.030489287000000000000E-02	1.065012644000000000000E-01	2.570384158000000000000E-01	2.889990919000000000000E+01	2.889992533000000000000E+01	1.485154402000000000000E-08	5.682040716000000000000E-09	8.921537642000000000000E-09	1.587823648000000000000E-09	2.097070998000000000000E-14	3.962447951000000000000E-15	5.616659111000000000000E+00	3.237906183000000000000E-01	3.487000000000000000000E+01	3.452000000000000000000E+01	-1.420000000000000000000E+02	-6.887000000000000000000E+01
-1.350000000000000000000E+03	2.346665847000000000000E-03	1.775278876000000000000E-03	2.815717110000000000000E-02	2.051929892000000000000E-02	1.090122248000000000000E-01	2.547692490000000000000E-01	2.889991066000000000000E+01	2.889992528000000000000E+01	1.290850079000000000000E-08	5.099610058000000000000E-09	7.325117744000000000000E-09	1.415748023000000000000E-09	1.762225382000000000000E-14	3.557311618000000000000E-15	5.099384482000000000000E+00	3.393725188000000000000E-01	3.484000000000000000000E+01	3.452000000000000000000E+01	-1.484000000000000000000E+02	-7.074000000000000000000E+01
-1.450000000000000000000E+03	2.375375252000000000000E-03	1.789373314000000000000E-03	2.850083165000000000000E-02	2.071957628000000000000E-02	1.119162111000000000000E-01	2.526461528000000000000E-01	2.889991204000000000000E+01	2.889992524000000000000E+01	1.127497153000000000000E-08	4.610757909000000000000E-09	6.068549206000000000000E-09	1.276327006000000000000E-09	1.487007833000000000000E-14	3.217288791000000000000E-15	4.634004074000000000000E+00	3.536878760000000000000E-01	3.481000000000000000000E+01	3.452000000000000000000E+01	-1.540000000000000000000E+02	-7.264000000000000000000E+01
-1.550000000000000000000E+03	2.396894997000000000000E-03	1.802673985000000000000E-03	2.875570333000000000000E-02	2.090778093000000000000E-02	1.151023677000000000000E-01	2.506480033000000000000E-01	2.889991332000000000000E+01	2.889992520000000000000E+01	9.880167875000000000000E-09	4.187919857000000000000E-09	5.070181331000000000000E-09	1.157919376000000000000E-09	1.258692517000000000000E-14	2.922718632000000000000E-15	4.215322160000000000000E+00	3.668936897000000000000E-01	3.478000000000000000000E+01	3.452000000000000000000E+01	-1.588000000000000000000E+02	-7.455000000000000000000E+01
-1.650000000000000000000E+03	2.411972198000000000000E-03	1.814913212000000000000E-03	2.893114958000000000000E-02	2.108023145000000000000E-02	1.183870810000000000000E-01	2.488143103000000000000E-01	2.889991446000000000000E+01	2.889992516000000000000E+01	8.685366682000000000000E-09	3.813879864000000000000E-09	4.273814976000000000000E-09	1.053733488000000000000E-09	1.070047741000000000000E-14	2.661088362000000000000E-15	3.849189951000000000000E+00	3.787609267000000000000E-01	3.476000000000000000000E+01	3.453000000000000000000E+01	-1.628000000000000000000E+02	-7.643000000000000000000E+01
-1.750000000000000000000E+03	2.421926287000000000000E-03	1.826178632000000000000E-03	2.904332059000000000000E-02	2.123827428000000000000E-02	1.216987317000000000000E-01	2.471311775000000000000E-01	2.889991546000000000000E+01	2.889992513000000000000E+01	7.655384806000000000000E-09	3.478682270000000000000E-09	3.630628521000000000000E-09	9.603062284000000000000E-10	9.133434000000000000000E-15	2.425539831000000000000E-15	3.528428802000000000000E+00	3.894153224000000000000E-01	3.474000000000000000000E+01	3.453000000000000000000E+01	-1.661000000000000000000E+02	-7.827000000000000000000E+01
-1.850000000000000000000E+03	2.427862074000000000000E-03	1.836607356000000000000E-03	2.910571444000000000000E-02	2.138392797000000000000E-02	1.250008785000000000000E-01	2.455774886000000000000E-01	2.889991635000000000000E+01	2.889992510000000000000E+01	6.762948516000000000000E-09	3.176082029000000000000E-09	3.102447992000000000000E-09	8.756672673000000000000E-10	7.823696881000000000000E-15	2.211861558000000000000E-15	3.245395315000000000000E+00	3.990198765000000000000E-01	3.472000000000000000000E+01	3.453000000000000000000E+01	-1.688000000000000000000E+02	-8.007000000000000000000E+01
-1.950000000000000000000E+03	2.430630048000000000000E-03	1.846317560000000000000E-03	2.912874392000000000000E-02	2.151892183000000000000E-02	1.282670330000000000000E-01	2.441351414000000000000E-01	2.889991714000000000000E+01	2.889992508000000000000E+01	5.986791538000000000000E-09	2.901731023000000000000E-09	2.663367279000000000000E-09	7.985962580000000000000E-10	6.723537187000000000000E-15	2.017208815000000000000E-15	2.994094316000000000000E+00	4.077092484000000000000E-01	3.470000000000000000000E+01	3.453000000000000000000E+01	-1.709000000000000000000E+02	-8.182000000000000000000E+01
-2.050000000000000000000E+03	2.430894348000000000000E-03	1.855412205000000000000E-03	2.912056351000000000000E-02	2.164475292000000000000E-02	1.314775135000000000000E-01	2.427884559000000000000E-01	2.889991784000000000000E+01	2.889992505000000000000E+01	5.610345823000000000000E-09	2.805158993000000000000E-09	2.295014366000000000000E-09	7.282460669000000000000E-10	5.795487419000000000000E-15	1.839511461000000000000E-15	2.769771972000000000000E+00	4.155953499000000000000E-01	3.468000000000000000000E+01	3.453000000000000000000E+01	-1.727000000000000000000E+02	-8.354000000000000000000E+01
-2.150000000000000000000E+03	2.429214016000000000000E-03	1.863944046000000000000E-03	2.908879227000000000000E-02	2.176234159000000000000E-02	1.346116363000000000000E-01	2.415283667000000000000E-01	2.889991847000000000000E+01	2.889992503000000000000E+01	5.003088046000000000000E-09	2.574123524000000000000E-09	1.983531392000000000000E-09	6.639476079000000000000E-10	5.009989710000000000000E-15	1.677097579000000000000E-15	2.568599905000000000000E+00	4.227991755000000000000E-01	3.467000000000000000000E+01	3.453000000000000000000E+01	-1.740000000000000000000E+02	-8.523000000000000000000E+01
-2.250000000000000000000E+03	2.426005756000000000000E-03	1.871989323000000000000E-03	2.903843686000000000000E-02	2.187278801000000000000E-02	1.376587744000000000000E-01	2.403433841000000000000E-01	2.889991904000000000000E+01	2.889992501000000000000E+01	4.471262284000000000000E-09	2.363838643000000000000E-09	1.719272029000000000000E-09	6.051682967000000000000E-10	4.342787412000000000000E-15	1.528623839000000000000E-15	2.387493476000000000000E+00	4.293953835000000000000E-01	3.466000000000000000000E+01	3.453000000000000000000E+01	-1.751000000000000000000E+02	-8.689000000000000000000E+01
-2.350000000000000000000E+03	2.421607062000000000000E-03	1.879615781000000000000E-03	2.897357278000000000000E-02	2.197706499000000000000E-02	1.406107437000000000000E-01	2.392233478000000000000E-01	2.889991955000000000000E+01	2.889992500000000000000E+01	4.004969420000000000000E-09	2.172556202000000000000E-09	1.494147421000000000000E-09	5.514449162000000000000E-10	3.774192763000000000000E-15	1.392921063000000000000E-15	2.223922710000000000000E+00	4.354474121000000000000E-01	3.465000000000000000000E+01	3.453000000000000000000E+01	-1.758000000000000000000E+02	-8.851000000000000000000E+01
-2.450000000000000000000E+03	2.416293652000000000000E-03	1.886884325000000000000E-03	2.889754699000000000000E-02	2.207604285000000000000E-02	1.434612868000000000000E-01	2.381591658000000000000E-01	2.889992002000000000000E+01	2.889992498000000000000E+01	3.595455858000000000000E-09	1.998588623000000000000E-09	1.301716295000000000000E-09	5.023626319000000000000E-10	3.288124315000000000000E-15	1.268941514000000000000E-15	2.075789201000000000000E+00	4.410095927000000000000E-01	3.464000000000000000000E+01	3.453000000000000000000E+01	-1.763000000000000000000E+02	-9.011000000000000000000E+01
-2.550000000000000000000E+03	2.410292457000000000000E-03	1.893850525000000000000E-03	2.881312923000000000000E-02	2.217051110000000000000E-02	1.462056992000000000000E-01	2.371425863000000000000E-01	2.889992044000000000000E+01	2.889992497000000000000E+01	3.235251351000000000000E-09	1.840417211000000000000E-09	1.136730890000000000000E-09	4.575433072000000000000E-10	2.871373552000000000000E-15	1.155730046000000000000E-15	1.941333382000000000000E+00	4.461288246000000000000E-01	3.463000000000000000000E+01	3.453000000000000000000E+01	-1.766000000000000000000E+02	-9.168000000000000000000E+01
-2.650000000000000000000E+03	2.403791284000000000000E-03	1.900565889000000000000E-03	2.872262432000000000000E-02	2.226119689000000000000E-02	1.488405685000000000000E-01	2.361660040000000000000E-01	2.889992082000000000000E+01	2.889992495000000000000E+01	2.918160067000000000000E-09	1.696755094000000000000E-09	9.948731830000000000000E-10	4.166390524000000000000E-10	2.513041937000000000000E-15	1.052407898000000000000E-15	1.819064258000000000000E+00	4.508459039000000000000E-01	3.462000000000000000000E+01	3.453000000000000000000E+01	-1.767000000000000000000E+02	-9.321000000000000000000E+01
-2.750000000000000000000E+03	2.396945995000000000000E-03	1.907078910000000000000E-03	2.862795536000000000000E-02	2.234878032000000000000E-02	1.513636060000000000000E-01	2.352223010000000000000E-01	2.889992116000000000000E+01	2.889992494000000000000E+01	2.638566128000000000000E-09	1.566300966000000000000E-09	8.725683083000000000000E-10	3.793284097000000000000E-10	2.204100581000000000000E-15	9.581630741000000000000E-16	1.707705835000000000000E+00	4.551965759000000000000E-01	3.461000000000000000000E+01	3.453000000000000000000E+01	-1.766000000000000000000E+02	-9.471000000000000000000E+01
-2.850000000000000000000E+03	2.389886176000000000000E-03	1.913436079000000000000E-03	2.853072972000000000000E-02	2.243390858000000000000E-02	1.537734898000000000000E-01	2.343046972000000000000E-01	2.889992148000000000000E+01	2.889992493000000000000E+01	2.391878004000000000000E-09	1.447980199000000000000E-09	7.668445553000000000000E-10	3.453139295000000000000E-10	1.937043086000000000000E-15	8.722442216000000000000E-16	1.606156022000000000000E+00	4.592123717000000000000E-01	3.461000000000000000000E+01	3.453000000000000000000E+01	-1.763000000000000000000E+02	-9.618000000000000000000E+01
-2.950000000000000000000E+03	2.382719410000000000000E-03	1.919682725000000000000E-03	2.843228850000000000000E-02	2.251720802000000000000E-02	1.560697632000000000000E-01	2.334066255000000000000E-01	2.889992177000000000000E+01	2.889992492000000000000E+01	2.173980361000000000000E-09	1.340764906000000000000E-09	6.752230447000000000000E-10	3.143203980000000000000E-10	1.705607804000000000000E-15	7.939561562000000000000E-16	1.513454877000000000000E+00	4.629212747000000000000E-01	3.460000000000000000000E+01	3.453000000000000000000E+01	-1.758000000000000000000E+02	-9.761000000000000000000E+01
-3.050000000000000000000E+03	2.375534799000000000000E-03	1.925863874000000000000E-03	2.833374710000000000000E-02	2.259929546000000000000E-02	1.582527254000000000000E-01	2.325216082000000000000E-01	2.889992203000000000000E+01	2.889992491000000000000E+01	2.739750522000000000000E-09	1.722040039000000000000E-09	5.956300498000000000000E-10	2.860937211000000000000E-10	1.504555300000000000000E-15	7.226562836000000000000E-16	1.428759898000000000000E+00	4.663482523000000000000E-01	3.460000000000000000000E+01	3.453000000000000000000E+01	-1.752000000000000000000E+02	-9.901000000000000000000E+01
-3.150000000000000000000E+03	2.368478157000000000000E-03	1.931926946000000000000E-03	2.823777540000000000000E-02	2.267961256000000000000E-02	1.603120105000000000000E-01	2.316554556000000000000E-01	2.889992227000000000000E+01	2.889992490000000000000E+01	2.570073637000000000000E-09	1.642287007000000000000E-09	5.263806133000000000000E-10	2.603770406000000000000E-10	1.329631902000000000000E-15	6.576973284000000000000E-16	1.351293064000000000000E+00	4.695703510000000000000E-01	3.459000000000000000000E+01	3.453000000000000000000E+01	-1.745000000000000000000E+02	-1.004000000000000000000E+02
-3.250000000000000000000E+03	2.361607033000000000000E-03	1.937899379000000000000E-03	2.814498151000000000000E-02	2.275854137000000000000E-02	1.622495974000000000000E-01	2.308041988000000000000E-01	2.889992249000000000000E+01	2.889992489000000000000E+01	2.422753619000000000000E-09	1.572395171000000000000E-09	4.659869127000000000000E-10	2.369553763000000000000E-10	1.177078016000000000000E-15	5.985354759000000000000E-16	1.280402748000000000000E+00	4.726025348000000000000E-01	3.459000000000000000000E+01	3.453000000000000000000E+01	-1.737000000000000000000E+02	-1.017000000000000000000E+02
-3.350000000000000000000E+03	2.354968098000000000000E-03	1.943807611000000000000E-03	2.805585557000000000000E-02	2.283644884000000000000E-02	1.640678794000000000000E-01	2.299640228000000000000E-01	2.889992269000000000000E+01	2.889992488000000000000E+01	2.295510636000000000000E-09	1.511789990000000000000E-09	4.131962809000000000000E-10	2.156305884000000000000E-10	1.043729412000000000000E-15	5.446702307000000000000E-16	1.215506247000000000000E+00	4.754583921000000000000E-01	3.458000000000000000000E+01	3.453000000000000000000E+01	-1.729000000000000000000E+02	-1.031000000000000000000E+02
-3.450000000000000000000E+03	2.348598656000000000000E-03	1.949677504000000000000E-03	2.797078453000000000000E-02	2.291369211000000000000E-02	1.657696099000000000000E-01	2.291312083000000000000E-01	2.889992287000000000000E+01	2.889992488000000000000E+01	2.186422364000000000000E-09	1.459955059000000000000E-09	3.669510895000000000000E-10	1.962205587000000000000E-10	9.269145290000000000000E-16	4.956415692000000000000E-16	1.156080138000000000000E+00	4.781503045000000000000E-01	3.458000000000000000000E+01	3.453000000000000000000E+01	-1.720000000000000000000E+02	-1.044000000000000000000E+02
-3.550000000000000000000E+03	2.342527874000000000000E-03	1.955534718000000000000E-03	2.789006449000000000000E-02	2.299062383000000000000E-02	1.673578620000000000000E-01	2.283020778000000000000E-01	2.889992304000000000000E+01	2.889992487000000000000E+01	2.093657282000000000000E-09	1.416335885000000000000E-09	3.263556281000000000000E-10	1.785580951000000000000E-10	8.243708089000000000000E-16	4.510271704000000000000E-16	1.101652447000000000000E+00	4.806895848000000000000E-01	3.457000000000000000000E+01	3.453000000000000000000E+01	-1.711000000000000000000E+02	-1.057000000000000000000E+02
-3.650000000000000000000E+03	2.336777939000000000000E-03	1.961405174000000000000E-03	2.781391324000000000000E-02	2.306759833000000000000E-02	1.688359675000000000000E-01	2.274729310000000000000E-01	2.889992320000000000000E+01	2.889992486000000000000E+01	2.015755223000000000000E-09	1.380512596000000000000E-09	2.906491274000000000000E-10	1.624898892000000000000E-10	7.341765552000000000000E-16	4.104397840000000000000E-16	1.051796204000000000000E+00	4.830865891000000000000E-01	3.457000000000000000000E+01	3.453000000000000000000E+01	-1.702000000000000000000E+02	-1.069000000000000000000E+02
-3.750000000000000000000E+03	2.331364983000000000000E-03	1.967315502000000000000E-03	2.774248005000000000000E-02	2.314497781000000000000E-02	1.702074747000000000000E-01	2.266399821000000000000E-01	2.889992334000000000000E+01	2.889992486000000000000E+01	1.951578336000000000000E-09	1.352194311000000000000E-09	2.591835821000000000000E-10	1.478755117000000000000E-10	6.546949120000000000000E-16	3.735246917000000000000E-16	1.006124102000000000000E+00	4.853508090000000000000E-01	3.457000000000000000000E+01	3.453000000000000000000E+01	-1.692000000000000000000E+02	-1.082000000000000000000E+02
-3.850000000000000000000E+03	2.326299835000000000000E-03	1.973293519000000000000E-03	2.767585332000000000000E-02	2.322313868000000000000E-02	1.714761206000000000000E-01	2.257992940000000000000E-01	2.889992346000000000000E+01	2.889992485000000000000E+01	1.900102333000000000000E-09	1.331109939000000000000E-09	2.314054797000000000000E-10	1.345864526000000000000E-10	5.845277120000000000000E-16	3.399572828000000000000E-16	9.642840133000000000000E-01	4.874909459000000000000E-01	3.456000000000000000000E+01	3.453000000000000000000E+01	-1.681000000000000000000E+02	-1.094000000000000000000E+02
-3.950000000000000000000E+03	2.321588695000000000000E-03	1.979368796000000000000E-03	2.761406772000000000000E-02	2.330247918000000000000E-02	1.726457991000000000000E-01	2.249467002000000000000E-01	2.889992358000000000000E+01	2.889992485000000000000E+01	1.860483286000000000000E-09	1.317083888000000000000E-09	2.068407535000000000000E-10	1.225052181000000000000E-10	5.224774673000000000000E-16	3.094407737000000000000E-16	9.259551861000000000000E-01	4.895149712000000000000E-01	3.456000000000000000000E+01	3.453000000000000000000E+01	-1.670000000000000000000E+02	-1.105000000000000000000E+02
-4.050000000000000000000E+03	2.317233727000000000000E-03	1.985573342000000000000E-03	2.755711030000000000000E-02	2.338342803000000000000E-02	1.737205280000000000000E-01	2.240777116000000000000E-01	2.889992369000000000000E+01	2.889992484000000000000E+01	2.493201300000000000000E-09	1.782917281000000000000E-09	1.850824820000000000000E-10	1.115246291000000000000E-10	4.675159274000000000000E-16	2.817040710000000000000E-16	8.908450000000000000000E-01	4.914301725000000000000E-01	3.456000000000000000000E+01	3.453000000000000000000E+01	-1.658000000000000000000E+02	-1.117000000000000000000E+02
-4.150000000000000000000E+03	2.313279343000000000000E-03	1.991873692000000000000E-03	2.750582104000000000000E-02	2.346556635000000000000E-02	1.746974087000000000000E-01	2.231960763000000000000E-01	2.889992378000000000000E+01	2.889992484000000000000E+01	2.533365021000000000000E-09	1.828817199000000000000E-09	1.657903908000000000000E-10	1.015403886000000000000E-10	4.187843141000000000000E-16	2.564844461000000000000E-16	8.586632068000000000000E-01	4.932805183000000000000E-01	3.456000000000000000000E+01	3.453000000000000000000E+01	-1.646000000000000000000E+02	-1.128000000000000000000E+02
-4.250000000000000000000E+03	2.309725274000000000000E-03	1.998287357000000000000E-03	2.746015095000000000000E-02	2.354913093000000000000E-02	1.755799965000000000000E-01	2.222992457000000000000E-01	2.889992387000000000000E+01	2.889992483000000000000E+01	2.594548659000000000000E-09	1.889818344000000000000E-09	1.486597699000000000000E-10	9.246295315000000000000E-11	3.755125493000000000000E-16	2.335553583000000000000E-16	8.291695782000000000000E-01	4.950728332000000000000E-01	3.456000000000000000000E+01	3.453000000000000000000E+01	-1.635000000000000000000E+02	-1.139000000000000000000E+02
-4.350000000000000000000E+03	2.306569552000000000000E-03	2.004831712000000000000E-03	2.742003730000000000000E-02	2.363435638000000000000E-02	1.763717525000000000000E-01	2.213846782000000000000E-01	2.889992396000000000000E+01	2.889992483000000000000E+01	2.679594438000000000000E-09	1.968431818000000000000E-09	1.334271890000000000000E-10	8.421052117000000000000E-11	3.370352106000000000000E-16	2.127101806000000000000E-16	8.021439749000000000000E-01	4.968139615000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.624000000000000000000E+02	-1.149000000000000000000E+02
-4.450000000000000000000E+03	2.303808859000000000000E-03	2.011523936000000000000E-03	2.738540469000000000000E-02	2.372147310000000000000E-02	1.770760539000000000000E-01	2.204498559000000000000E-01	2.889992403000000000000E+01	2.889992483000000000000E+01	2.791723950000000000000E-09	2.067497853000000000000E-09	1.198644306000000000000E-10	7.670850181000000000000E-11	3.027758228000000000000E-16	1.937604996000000000000E-16	7.773844740000000000000E-01	4.985109043000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.612000000000000000000E+02	-1.160000000000000000000E+02
-4.550000000000000000000E+03	2.301439066000000000000E-03	2.018380986000000000000E-03	2.735617304000000000000E-02	2.381070700000000000000E-02	1.776961281000000000000E-01	2.194922798000000000000E-01	2.889992410000000000000E+01	2.889992482000000000000E+01	2.935827554000000000000E-09	2.191133044000000000000E-09	1.077733786000000000000E-10	6.988890978000000000000E-11	2.722339459000000000000E-16	1.765345874000000000000E-16	7.547056833000000000000E-01	5.001709998000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.601000000000000000000E+02	-1.170000000000000000000E+02
-4.650000000000000000000E+03	2.299455700000000000000E-03	2.025419436000000000000E-03	2.733226340000000000000E-02	2.390227695000000000000E-02	1.782350115000000000000E-01	2.185094883000000000000E-01	2.889992416000000000000E+01	2.889992482000000000000E+01	3.119203166000000000000E-09	2.345328445000000000000E-09	9.698167824000000000000E-11	6.368979596000000000000E-11	2.449742134000000000000E-16	1.608759625000000000000E-16	7.339372007000000000000E-01	5.018021731000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.590000000000000000000E+02	-1.180000000000000000000E+02
-4.750000000000000000000E+03	2.297854432000000000000E-03	2.032655135000000000000E-03	2.731360117000000000000E-02	2.399638806000000000000E-02	1.786955434000000000000E-01	2.174991176000000000000E-01	2.889992422000000000000E+01	2.889992481000000000000E+01	3.351683148000000000000E-09	2.538150192000000000000E-09	8.733904502000000000000E-11	5.805470878000000000000E-11	2.206170072000000000000E-16	1.466420300000000000000E-16	7.149221752000000000000E-01	5.034132993000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.579000000000000000000E+02	-1.190000000000000000000E+02
-4.850000000000000000000E+03	2.296631810000000000000E-03	2.040102658000000000000E-03	2.730012612000000000000E-02	2.409322281000000000000E-02	1.790802824000000000000E-01	2.164589741000000000000E-01	2.889992427000000000000E+01	2.889992481000000000000E+01	3.648003747000000000000E-09	2.781565162000000000000E-09	7.871421202000000000000E-11	5.293220475000000000000E-11	1.988307469000000000000E-16	1.337028441000000000000E-16	6.975159145000000000000E-01	5.050147580000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.569000000000000000000E+02	-1.200000000000000000000E+02
-4.950000000000000000000E+03	2.295786241000000000000E-03	2.047774277000000000000E-03	2.729180393000000000000E-02	2.419292374000000000000E-02	1.793914185000000000000E-01	2.153871846000000000000E-01	2.889992432000000000000E+01	2.889992481000000000000E+01	4.030564389000000000000E-09	3.093619815000000000000E-09	7.099232668000000000000E-11	4.827538042000000000000E-11	1.793253144000000000000E-16	1.219399262000000000000E-16	6.815844541000000000000E-01	5.066193258000000000000E-01	3.455000000000000000000E+01	3.453000000000000000000E+01	-1.558000000000000000000E+02	-1.210000000000000000000E+02
